uniprot_accession,gene,kp_ess_in_vitro_call,kp_ess_in_vitro_score,kp_ess_urine_call,kp_ess_urine_score,kp_ess_serum_call,kp_ess_serum_score,kp_ess_in_vivo_call,kp_ess_in_vivo_score,kp_ess_vulnerability_call,kp_ess_sources,ec_transfer_essential,ec_transfer_via,ec_transfer_pident,n_ecoli_orthologs,entero_pct_essential,bacteria_pct_essential,proteomelm_ess_score,proteomelm_ess_essential,proteomelm_ess_status,geptop_score,geptop_essential,geptop_status,fba_essential,fba_growth_ratio,mapped_model_gene,fba_mapping_pident,fba_status,deeplyessential_score,deeplyessential_essential,deeplyessential_status,crispri_ce_library,kpnih1_essential,crispri_invivo_hit,ecoli_keio_essential,ecoli_goodall_essential,ecoli_crispri_rousset18_log2fc,ecoli_crispri_rousset18_essential,ecoli_crispri_wang18_fitness,ecoli_crispri_wang18_essential,ecoli_crispri_multistrain_frac,ecoli_vulnerability_hawkins,ecoli_rbtnseq_min_fitness,n_ecoli_screens_essential,ecoli_experimental_essential,ecoli_vulnerability_score,evidence_experimental,evidence_transfer,evidence_predictor,essentiality_score,experimentally_essential,essentiality_tier,evidence_sources,selectivity
P37348,yecE,,,,,,,,,,,False,b1868,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.300933388103726,False,-0.152931933853,False,0.0,,-4.789,0,False,0.0502,0.0502,0.0,0.0,0.0201,False,non_essential,,broad_selective
P37614,yhhL,,,,,,,,,,,False,b3466,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,0.11170961496,False,0.0,,-5.61,0,False,0.0,0.0,0.0,0.0,0.0,False,non_essential,,broad_selective
P37615,yhhM,,,,,,,,,,,False,b3467,100.0,1,0.0,0.0,0.0324,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.160525758207054,False,0.565608557085,False,0.0,,-4.897,0,False,0.0268,0.0268,0.0,0.020249999999999997,0.0188,False,non_essential,,broad_selective
P37627,yhiJ,,,,,,,,,,,False,b3488,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3488,100.0,in_model,,,deferred,,,,False,False,-0.811121319951419,False,0.236041002738,False,,,-2.955,0,False,0.1352,0.1352,0.0,5e-05,0.0541,False,non_essential,,narrow_selective
P37635,yhiS,,,,,,,,,,,False,b3504,100.0,1,0.071,0.0139999999999999,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-4.023,0,False,,,0.071,0.000125,0.0237,False,non_essential,,narrow_selective
P37691,yibQ,,,,,,,,,,,False,b3614,100.0,1,0.0,0.0409999999999999,0.0003,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3614,100.0,in_model,,,deferred,,,,False,False,-0.380922992131009,False,-0.49061540547,False,0.0,,-2.492,0,False,0.0635,0.0635,0.0,0.00015,0.0255,False,non_essential,,broad_selective
P38394,ydaE,,,,,,,,,,,False,b4526,100.0,1,0.071,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,,False,0.800070516052,False,,,,1,True,0.0,1.0,0.071,0.0,0.4142,True,essential,Goodall,narrow_selective
P39220,yabP,,,,,,,,,,,False,b0056,,1,,,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.499770389441596,False,,False,,,-1.985,0,False,0.0833,0.0833,,0.0,0.0416,False,non_essential,,narrow_selective
P39221,yabQ,,,,,,,,,,,False,b0057,,1,,,0.0008,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,,0,False,,,,0.0005,0.0005,False,non_essential,,narrow_selective
P39274,yjdJ,,,,,,,,,,,False,b4127,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.465431670699967,False,0.358326905491,False,0.0,,-3.612,0,False,0.0776,0.0776,0.0,0.0,0.031,False,non_essential,,broad_selective
P39279,yjeJ,,,,,,,,,,,False,b4145,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.312196829894035,False,-0.166390909067,False,0.0,,-2.782,0,False,0.052,0.052,0.0,0.0,0.0208,False,non_essential,,broad_selective
P39283,yjeN,,,,,,,,,,,False,b4157,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0516703558408336,False,0.29579568291,False,,,-5.883,0,False,0.0086,0.0086,0.0,0.0,0.0034,False,non_essential,,narrow_selective
P39293,yjfK,,,,,,,,,,,False,b4183,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.171293164198378,False,0.0859681665151,False,0.0,,-2.105,0,False,0.0285,0.0285,0.0,6.25e-05,0.0114,False,non_essential,,narrow_selective
P39295,yjfM,,,,,,,,,,,False,b4185,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.331427311317679,False,0.364311910749,False,0.0,,-2.876,0,False,0.0552,0.0552,0.0,6.25e-05,0.0221,False,non_essential,,narrow_selective
P39308,yjfZ,,,,,,,,,,,False,b4204,100.0,1,0.0,0.0,0.0494,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.500267331721658,False,0.21520558344,False,,,-2.299,0,False,0.0834,0.0834,0.0,0.030875,0.0457,False,non_essential,,narrow_selective
P39309,ytfA,,,,,,,,,,,False,b4205,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.115746254053373,False,,False,,,-2.549,0,False,0.0193,0.0193,0.0,0.0,0.0077,False,non_essential,,narrow_selective
P39317,ytfI,,,,,,,,,,,False,b4215,100.0,1,0.071,0.0139999999999999,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0434396372978259,False,-0.158923318028,False,,,-3.358,0,False,0.0159,0.0159,0.071,0.000125,0.0206,False,non_essential,,narrow_selective
P39342,yjgR,,,,,,,,,,,False,b4263,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0253,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.16009608337255,False,0.0488469512271,False,0.0,,-3.906,0,False,0.0267,0.0267,0.0,0.0094875,0.0145,False,non_essential,,broad_selective
P39351,yjgZ,,,,,,,,,,,False,b4277,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,0.0511653937814,False,,,-5.103,0,False,0.0,0.0,0.0,0.0,0.0,False,non_essential,,narrow_selective
P39354,yjhD,,,,,,,,,,,False,b4281,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.10321625723883,False,,False,,,-2.354,0,False,0.1839,0.1839,0.0,0.0,0.0736,False,non_essential,,narrow_selective
P39364,sgcQ,,,,,,,,,,,False,b4303,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.332689573833194,False,0.324664803122,False,,,-4.008,0,False,0.0554,0.0554,0.0,0.0,0.0222,False,non_essential,,broad_selective
P39374,yjiC,,,,,,,,,,,False,b4325,100.0,1,0.071,0.0139999999999999,0.0413,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.39835284919624,False,-0.164262901317,False,,,-1.823,0,False,0.0664,0.0664,0.071,0.025812500000000002,0.0511,False,non_essential,,narrow_selective
P39385,yjiN,,,,,,,,,,,False,b4336,100.0,1,0.0,0.027,0.0007,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.573886061919996,False,0.100509939491,False,0.0,,-4.242,0,False,0.0956,0.0956,0.0,0.00043749999999999995,0.0384,False,non_essential,,broad_selective
P39390,yjiS,,,,,,,,,,,False,b4341,100.0,1,0.0,0.0,0.0981,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.236819471679988,False,1.05992533133,False,,,-2.503,0,False,0.0395,0.0395,0.0,0.0613125,0.0403,False,non_essential,,broad_selective
P39391,yjiT,,,,,,,,,,,False,b4342,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0246403751127643,False,,False,,,-2.228,0,False,0.0041,0.0041,0.0,0.0,0.0016,False,non_essential,,narrow_selective
P42591,ygjJ,,,,,,,,,,,False,b3079,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.367350290229811,False,0.538934139892,False,0.0,,-2.109,0,False,0.0612,0.0612,0.0,0.0,0.0245,False,non_essential,,narrow_selective
P42598,ygjQ,,,,,,,,,,,False,b3086,100.0,1,0.0,0.0,0.1639,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0659462428872663,False,-0.212630385163,False,0.0,,-4.009,0,False,0.0213,0.0213,0.0,0.10243749999999999,0.0495,False,non_essential,,broad_selective
P42625,yhaL,,,,,,,,,,,False,b3107,100.0,1,0.143,0.027,0.0167,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.825259011240071,False,0.138432765174,False,0.0555555555555555,,-7.079,0,False,0.1375,0.1375,0.143,0.0323375,0.0965,False,non_essential,,broad_selective
P45421,yhcE,,,,,,,,,,,False,b4569,100.0,1,0.0,0.0,0.0004,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-4.424,0,False,,,0.0,0.00025,0.0002,False,non_essential,,narrow_selective
P45422,yhcF,,,,,,,,,,,False,b3219,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.463668170236726,False,0.103688962272,False,,,-1.814,0,False,0.0773,0.0773,0.0,0.0,0.0309,False,non_essential,,narrow_selective
P45469,yraR,,,,,,,,,,,False,b3152,100.0,1,0.0,0.027,0.2781,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.249169755706361,False,-0.26934406966,False,0.0,,-4.903,0,False,0.0415,0.0415,0.0,0.1738125,0.0861,False,non_essential,,broad_human_homolog
P45505,yfaH,,,,,,,,,,,False,b2238,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.626522517181013,False,,False,,,,0,False,0.1044,0.1044,0.0,0.0,0.0418,False,non_essential,,narrow_selective
P45545,yhfS,,,,,,,,,,,False,b3376,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.344049033507232,False,-0.344645154037,False,,,-3.016,0,False,0.0573,0.0573,0.0,0.0,0.0229,False,non_essential,,narrow_selective
P45550,yhfX,,,,,,,,,,,False,b3381,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.306068994325624,False,0.166627150386,False,,,-4.227,0,False,0.051,0.051,0.0,0.0,0.0204,False,non_essential,,narrow_selective
P45551,yhfY,,,,,,,,,,,False,b3382,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0256076558518316,False,0.137643112922,False,,,-4.746,0,False,0.0043,0.0043,0.0,0.0,0.0017,False,non_essential,,narrow_selective
P45552,yhfZ,,,,,,,,,,,False,b3383,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.581051853212111,False,0.407937570713,False,0.0,,-2.731,0,False,0.0968,0.0968,0.0,0.0,0.0387,False,non_essential,,narrow_selective
P45564,yfeN,,,,,,,,,,,False,b2408,100.0,1,0.0,0.0,0.0427,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.398750041997527,False,-0.210861151698,False,,,-2.307,0,False,0.0665,0.0665,0.0,0.0266875,0.0373,False,non_essential,,narrow_selective
P45736,ycjD,,,,,,,,,,,False,b1289,100.0,1,0.0,0.0,0.0034,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.256638345631644,False,0.128315811007,False,,,-7.45,0,False,0.0428,0.0428,0.0,0.0021249999999999997,0.018,False,non_essential,,narrow_selective
P45795,yrdB,,,,,,,,,,,False,b3280,100.0,1,0.0,0.0409999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.3776591411752,False,0.316953448281,False,0.0,,-4.483,0,False,0.0629,0.0629,0.0,0.0,0.0252,False,non_essential,,broad_selective
P45804,yhgE,,,,,,,,,,,False,b3402,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.36345565820328,False,0.255006671035,False,0.0,,-2.608,0,False,0.0606,0.0606,0.0,0.0,0.0242,False,non_essential,,narrow_selective
P45807,ybaM,,,,,,,,,,,False,b0466,100.0,1,0.071,0.054,0.0021,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.146183135359948,False,-0.304557957293,False,,,,0,False,0.0305,0.0305,0.071,0.0013124999999999999,0.0269,False,non_essential,,broad_selective
P46126,yfiM,,,,,,,,,,,False,b2586,100.0,1,0.0,0.027,0.0519,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.668566149213971,False,0.0806572943632,False,0.0,,-6.785,0,False,0.1114,0.1114,0.0,0.0324375,0.0575,False,non_essential,,broad_selective
P46142,yggM,,,,,,,,,,,False,b2956,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.148611142678264,False,0.201662363805,False,0.0,,-4.052,0,False,0.0248,0.0248,0.0,0.0,0.0099,False,non_essential,,narrow_selective
P46144,yedJ,,,,,,,,,,,False,b1962,100.0,1,0.0,0.054,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.204974971044705,False,-0.171010528751,False,0.0,,-6.339,0,False,0.0342,0.0342,0.0,0.0,0.0137,False,non_essential,,broad_selective
P46855,yhhZ,,,,,,,,,,,False,b3442,100.0,1,0.0,0.0,0.0049,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.320129506091634,False,0.238500215736,False,,,-3.598,0,False,0.0534,0.0534,0.0,0.0030624999999999997,0.0226,False,non_essential,,narrow_selective
P46856,yrhA,,,,,,,,,,,False,b3443,100.0,1,0.071,0.0139999999999999,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-6.332,0,False,,,0.071,0.000125,0.0237,False,non_essential,,narrow_selective
P46857,yrhB,,,,,,,,,,,False,b3446,100.0,1,0.0,0.0,0.0006,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.447538135495676,False,-0.204271600978,False,,,-3.123,0,False,0.0746,0.0746,0.0,0.00037499999999999995,0.03,False,non_essential,,narrow_selective
P46879,yqgD,,,,,,,,,,,False,b2941,,1,,,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.438182741804198,False,,False,0.2222222222222222,,,0,False,0.073,0.073,,6.25e-05,0.0365,False,non_essential,,narrow_selective
P46887,yecH,,,,,,,,,,,False,b1906,100.0,1,0.071,0.0139999999999999,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.100183301956461,False,0.474955269589,False,0.0,,,0,False,0.0167,0.0167,0.071,0.000125,0.0209,False,non_essential,,broad_selective
P46890,ybaE,,,,,,,,,,,False,b0445,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-3.781,0,False,,,0.0,0.0,0.0,False,non_essential,,broad_selective
P52048,yggP,,,,,,,,,,,False,b4465,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.481970141887786,False,0.312078851587,False,0.0,,-1.704,0,False,0.0803,0.0803,0.0,6.25e-05,0.0321,False,non_essential,,broad_selective
P52060,yggU,,,,,,,,,,,False,b2953,100.0,1,0.0,0.0409999999999999,0.1915,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.36837791922734,False,0.0632290274879,False,0.0,,-7.628,0,False,0.0614,0.0614,0.0,0.1196875,0.0724,False,non_essential,,broad_human_homolog
P52096,yaeR,,,,,,,,,,,False,b0187,100.0,1,0.0,0.027,0.0704,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.406699068894251,False,0.300367305817,False,0.0,,-5.712,0,False,0.0678,0.0678,0.0,0.044,0.0447,False,non_essential,,broad_selective
P52123,yfjH,,,,,,,,,,,False,b2623,100.0,1,0.0,0.0,0.001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.164461602692572,False,-0.0460663685379,False,,,-2.854,0,False,0.0274,0.0274,0.0,0.000625,0.0112,False,non_essential,,narrow_selective
P52124,yfjI,,,,,,,,,,,False,b2625,100.0,1,0.0,0.0,0.0011,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.0444178236657169,False,-0.541865735153,False,,,-4.611,0,False,0.0542,0.0542,0.0,0.0006875,0.022,False,non_essential,,narrow_selective
P52125,yfjJ,,,,,,,,,,,False,b2626,100.0,1,0.0,0.0,0.0005,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.378676903080696,False,-0.555267385982,False,,,-2.831,0,False,0.0631,0.0631,0.0,0.0003125,0.0254,False,non_essential,,narrow_selective
P52128,yfjM,,,,,,,,,,,False,b2629,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.305290901468,False,,,-5.225,0,False,0.0305,0.0305,0.0,0.0,0.0122,False,non_essential,,narrow_selective
P52132,yfjQ,,,,,,,,,,,False,b2633,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.260784701016058,False,-0.215073708235,False,,,-4.194,0,False,0.0435,0.0435,0.0,0.0,0.0174,False,non_essential,,broad_selective
P52134,ypjK,,,,,,,,,,,False,b2635,100.0,1,0.0,0.0,0.0231,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.204232600800962,False,,False,,,-6.174,0,False,0.034,0.034,0.0,0.014437499999999999,0.0194,False,non_essential,,narrow_selective
P52135,yfjT,,,,,,,,,,,False,b2637,100.0,1,0.0,0.0,0.1503,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.232646342055248,False,0.227439178212,False,,,-7.859,0,False,0.0388,0.0388,0.0,0.0939375,0.0531,False,non_essential,,narrow_selective
P52138,yfjW,,,,,,,,,,,False,b2642,100.0,1,0.071,0.0139999999999999,0.012,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.512480398529929,False,-0.549771507526,False,,,-6.713,0,False,0.0854,0.0854,0.071,0.0075,0.0514,False,non_essential,,narrow_selective
P52139,yfjX,,,,,,,,,,,False,b2643,100.0,1,0.0,0.0139999999999999,0.0013,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.400850836865243,False,0.184402643315,False,,,-4.877,0,False,0.0668,0.0668,0.0,0.0008125,0.027,False,non_essential,,broad_selective
P52644,hslJ,,,,,,,,,,,False,b1379,100.0,1,0.0,0.0,0.0007,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.352280412457055,False,-0.135147053381,False,0.0,,-5.17,0,False,0.0587,0.0587,0.0,0.0223375,0.0324,False,non_essential,,broad_selective
P54901,csiE,,,,,,,,,,,False,b2535,100.0,1,0.0,0.0139999999999999,0.0423,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.3617602040378,False,-0.183667923485,False,0.0,,-2.569,0,False,0.0603,0.0603,0.0,0.026437499999999996,0.0347,False,non_essential,,broad_selective
P55914,yjjZ,,,,,,,,,,,False,b4567,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,0.36360153748,False,0.0,,-6.237,0,False,0.0,0.0,0.0,0.0,0.0,False,non_essential,,broad_selective
P56257,ykgL,,,,,,,,,,,False,b0295,100.0,1,0.0,0.0,0.0045,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.628216536908,False,,,-3.078,0,False,0.0628,0.0628,0.0,0.0028124999999999995,0.0262,False,non_essential,,narrow_selective
P56259,yifN,,,,,,,,,,,False,b3777,100.0,1,0.0,0.0139999999999999,0.0189,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-4.233,0,False,,,0.0,0.0118125,0.0079,False,non_essential,,narrow_selective
P58033,ypjJ,,,,,,,,,,,False,b4548,100.0,1,0.0,0.0,0.0107,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.479211621759,False,,,-6.376,0,False,0.0479,0.0479,0.0,0.006687499999999999,0.0218,False,non_essential,,narrow_selective
P58036,yjbS,,,,,,,,,,,False,b4621,100.0,1,0.071,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,-0.485928544305499,False,0.318918119213,False,,,,1,True,0.081,1.0,0.071,0.0,0.4142,True,essential,Goodall,narrow_selective
P58037,yrhD,,,,,,,,,,,False,b4612,,1,,,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,,0,False,,,,0.0,0.0,False,non_essential,,narrow_selective
P58094,yciX,,,,,,,,,,,False,b4523,100.0,1,0.0,0.0,0.0226,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.00581761122023,False,0.0,,-3.8,0,False,0.0006,0.0006,0.0,0.014124999999999999,0.0059,False,non_essential,,narrow_selective
P58095,ypjI,,,,,,,,,,,False,b4644,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,-6.008,0,False,,,0.0,0.0,0.0,False,non_essential,,broad_selective
P62066,yceQ,,,,,,,,,,,True,b1085,100.0,1,0.143,0.027,0.8584,True,ok (head cv_auroc=0.809),0.0653,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,False,-1.32691534483932,False,-0.906042531195,False,0.0,,-6.866,1,True,0.2212,1.0,1.0,0.5609875,0.8244,True,essential,Keio;Ecoli;ProteomeLM,narrow_selective
P62672,apaG,,,,,,,,,,,False,b0050,100.0,1,0.0,0.054,0.3211,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.23653026929993,False,-1.02119255004,False,0.0,,-4.114,0,False,0.2061,0.2061,0.0,0.2006875,0.1627,False,non_essential,,broad_human_homolog
P62768,yaeH,,,,,,,,,,,False,b0163,100.0,1,0.0,0.0409999999999999,0.0964,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.0607949229858,False,0.0,,-5.644,0,False,0.0061,0.0061,0.0,0.06025,0.0265,False,non_essential,,broad_selective
P64435,ybcW,,,,,,,,,,,False,b0559,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,-0.106890566041,False,,,-3.654,0,False,0.0107,0.0107,0.0,0.0,0.0043,False,non_essential,,narrow_selective
P64445,ynaJ,,,,,,,,,,,False,b1332,100.0,1,0.0,0.0,0.001,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.576628317800057,False,-0.888227218097,False,0.0,,-5.261,0,False,0.0961,0.0961,0.0,0.000625,0.0387,False,non_essential,,broad_selective
P64451,ydcL,,,,,,,,,,,False,b1431,100.0,1,0.0,0.0,0.2258,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,0.151492752414928,False,-0.0361937800148,False,0.0,,-6.251,0,False,0.0036,0.0036,0.0,0.141125,0.0579,False,non_essential,,broad_selective
P64459,yncJ,,,,,,,,,,,False,b1436,100.0,1,0.071,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,,False,,,,0,False,,,0.071,0.0,0.0237,False,non_essential,,broad_selective
